index,title,topic_idx
20756,"NH농협카드, SH공사 임대료 자동납부 서비스 시작",1
20757,북한 해외식당 종업원 6명 공개 처형,6
20758,"메이저리그 닷컴 류현진, QO 합격 선수 최초 빅히트 계약 가능",5
20759,주말 N여행 명사십리 호남권 세계인 인정…국내 최초 수질·안전 국제인증,3
20760,미니스커트 경제학을 오도하는 신간,3
20761,북한 김정은 함경북도 수재민들에게 또 다른 담요 전달,6
20762,마치 작은 오페라의 꿈처럼 술에 취한 듯 리허설을 누름,3
20763,"게시판 KISA 2045, 미래 소셜 인터넷 플러스 발행",3
20764,LG폰 기능 문의 및 오류 신고에 전문가 직접 응대,0
20765,말리부키나 파소 국경에서 무장 공격으로 7명 사망,4
20766,"코스피, 고용지표 호조로 2020-라인 회복 시작",1
20767,우리금융그룹 硏 자산가 10명 중 4명은 노후준비가 부족하다고 생각합니다,1
20768,방송통신위원회 공무원노동조합 출범식,2
20769,히딩크의 TV 조선 오디션 축구 감독 신 감독,5
20770,"김정은 라오스 대통령, 김정은 북한 국무위원장 수해 보고",4
20771,KT 5G 기반 AI 음성인식 드론 플랫폼,0
20772,신동빈 롯데 뇌물수수 혐의 법정 구속,2
20773,파키스탄 인도와의 갈등 해결…테러범 법의 심판 움직임,4
20774,"주말 N 여행 레벨: 다른 레벨의 단풍 바다...메이플 로드, 캐나다",4
20775,존슨은 이란이 사우디 원유 시설 공격에 책임이 있다고 결론짓습니다,4
20776,게시판 중장년층을 위한 스카이라이프 뉴 VOD 특별관,3
20777,하반기 저소득층 월세대출 확대...건강보험료 동결 추진,2
20778,태양 아래 블라디보스토크에서도 북한 고발 영화 상영,6
20779,,2
20780,일본 여자 배구 러시아의 복수의 칼날,5
20781,손석희 음해가 식은 죽 먹기가 된 세상…합의도 선처도 없는 세상,2
20782,노루 복병은 태풍이 지나간 뒤에도 여전히 위험... 휴가철 주의보,3
20783,군사 원조와 바이든 수사와 연관된 폭탄 발언인 테일러는 원칙적인 사람입니다,4
20784,다빈치 코덱스 작가들의 소속사 아티스트 P발란스는 다릅니다,3
20785,게시판 신한금융투자 팟캐스트 등 오디오 서비스 출시,1
20786,미국의소리(VOA)는 유엔 회원국들이 미 국무부의 불법 활동에서 북한 외교관을 추방할 것을 촉구합니다,6
20787,"과학기술정보통신부, 연구산업 육성해 5년 내 일자리 1만2000개 창출",2
20788,"이효성 방송통신위원장, KBS 방송 재난대응 훈련 점검",2
20789,중앙선거관리위원회가 내일 4·13 총선 첫 모의고사를 실시합니다,6
20790,"알바니아 공항에서 무장강도 살해, 거액의 재산 몰수...주택, 현금 등",4
20791,미국 사우스캐롤라이나 프라이머리의 힐러리 클린턴은 항상 훌륭했습니다,4
20792,"북·중 교역 2월 증가...북 미사일 발사, VOA 영향 받지 않아",6
20793,"세계일보 편집국장, 여성단체 성희롱 엄벌해야",2
20794,"프로농구 오리온, 최근 은퇴한 김도수 감독과 코치 계약",5
20795,평양 정상회담 남북 정상 오찬도 열렸습니다,6
20796,"중국, 미국의 무역 패권을 세계 경제 위험에 빠뜨립니다",4
20797,팩트체크 오늘 서울 최고기온 39.6도…광화문 광장 45도 육박,3
20798,롯데 시련은…檢조사 4개월간 시가총액 7개사 1조5000억원,1
20799,"산업은행, 4일부터 약 3일간 금융거래 중단…전산시스템 도입",1
20800,근대건축의 비판적 역사와 새로운 미생물 사냥꾼,3
20801,김세진 전 OK저축은행 감독 선임이 늦어지는 이유는 종합적입니다,5
20802,"코스피 상승 시작 후 외국인 매출 하락…2,360포인트 줘",1
20803,박 대통령과 정 의장의 국회 회동은 10여 분 만에 끝났습니다,6
20804,"한국, 국제회의 개최 2년 연속 세계 1위",2
20805,"리처드 기어 伊 극우 부총리 살비니, 아기 트럼프 비판",6
20806,"삼성 갤럭시 폴드 239만8000원…일부 유통망, 2일부터 선결제 시작",0
20807,WNBA 박지수 댈러스전 2득점 2리바운드,5
20808,문화체육관광부는 한국문학관 건립을 위해 서울시와 충분히 협의했습니다,2
20809,신동빈 프로급 스키 실력 50억 평창올림픽 지원,5
20810,"과학기술정보통신부, 6월 28일까지 공모",0
20811,"인천 현대제철, 전국체전서 서울시청 꺾고 여자축구 2연패",5
20812,대한항공 유광우 vs OK저축은행 곽명우 백업세터 격돌,5
20813,"STC, 이란에 플랜트 장비 600억원 공급 계약 체결",4
20814,"샤오미, 1분기 인도 스마트폰 시장에서 삼성을 제쳤습니다",1
20815,민주당 이재명 예비당권…당원권 행사 안할 것 정보·수용 종합,6
20816,"이탈리아, 미국 그리고 다른 탈락한 팀들은 또 다른 월드컵을 개최할 것입니다",5
20817,어른 소설로 출간된 귀여우면서도 묵직한 무민 이야기,3
20818,티월드 인천점 1호 청년갤러리 리모델링,3
20819,세계 연예인 대회 아리랑 TV 스페셜 다큐멘터리 방송,3
20820,"황 총리, 사회복지공동모금회에 성금 전달…공동체 의식 확산",2
20821,"이인영, 검찰개혁 법안 빠른 시간안에 마무리…野 대승적 결단 바란다",2
20822,"맨시티, 뉴캐슬 꺾고 18연승…다음 경기 유럽 최다 연승 도전",5
20823,이어폰과 헤드폰을 몇 개 써야 할까요? 활동 시간의 1/4을 착용하는 것,2
20824,나는 카카오톡에서 프로야구 정보를 읽습니다,0
20825,북한 당대회 공장·병원·농장…3일째 현지답사 중인 외신기자들,6
20826,미 국방부는 IS 격퇴를 위해 수백 명의 병력이 더 필요하다는 결론을 내렸습니다,4
20827,알리바바 인공지능 스피커 티몰 지니 X1 출시,1
20828,반갑습니다. 북한 예술단의 열정적인 공연이 15년 만입니다,6
20829,박경완 기자 참사 현장 취재 중 사망 26주기,2
20830,대유위니아 3분기 영업이익 19억원…71.5% 감소,1
20831,"문화체육관광부, 남북통일농구 4경기 개최 예정",5
20832,주말 N여행 제주의 순수한 눈꽃 세상 한라산에 오르자,3
20833,LG생명과학 3분기 영업이익 100억원…47% 감소,1
20834,아베 하원 해산 안 할 것... 참의원 선거 무게,4
20835,"애플, 1분기 아이폰7 2150만대 판매…글로벌 점유율 1위",0
20836,이정미 정의당 대표가 기념식 인사를 하고 있습니다,6
20837,SKT LCK 서머 파이널 31일 360도 VR 생중계,0
20838,금융감독원 KOICA 신남방 국민보험감독원 직원 초청 교육,2
20839,최지만 시즌 5호 2루타…5경기 연속 안타,5
20840,"선제적 구조조정의 힘 두산그룹, 2분기 전 계열사 흑자 달성",1
20841,"미드필더 이지호, 제주서 자유계약선수(FA) 영입",5
20842,"MBC 윤지오, 故 장자연 두 발 연속 명단 공개 요청",2
20843,미국과 동조하는 오늘의 채권 국채 금리…전면적 하락,1
20844,울릉도와 독도에 대설주의보…3~8cm 예상 적설량,3
20845,,1
20846,"교황청의 세 번째 한국 외교관이 곧 온다…정다운 신부, 외교관학교 졸업",3
20847,"평양 정상회담 문 대통령, 평양 첫 정상회담 방명록 작성",6
20848,법제처 알기 쉬운 법무팀 구축…어려운 법무조건에 힘쓰고 있습니다,2
20849,LG V40 ThinQ 핵심 기능은 매직포토...사진·영상 융합,0
20850,2016 부산 국제 락 페스티벌에는 국내외 42개 팀이 참가합니다,3
20851,"북한 아세안 위원회, 홍수 피해 지역에 보조금 전달",6
20852,광화문 광장에서 열린 웨이자 나눔 장터,2
20853,3년째 촛불…사회적 불평등 해소 촉구,2
20854,"수단 고등학교 시위대 총격 사망, 격분 확산…학교 폐쇄 명령",4
20855,권한이 있는 이중 가입자,3
20856,인간 두 명 중 한 명은 불륜 유전자를 가지고 있습니다,0
20857,서울~양양 90분 주말엔 파이가 하늘...동서고속도로 정체,2
20858,박 대통령의 순방 내내 두 단어가 떠올랐습니다: 희망과 도전,6
20859,"민주당 지도부 후보들, 투표장 통폐합…대의원 모임",6
20860,서화정보통신 최대주주 변경으로 피처주 상승,1
20861,KT 김민의 수업 후반부에 인사드리겠습니다,5
20862,정의용 대북특사 잘 다녀오겠습니다,6
20863,국가대표팀 감독직에서 물러난 선동열,5
20864,"새로운 미래 시장 기회, 온라인의 다음 혁명",3
20865,"스페인 축구 협회장, 부패 혐의로 체포",5
20866,"LGU, 카카오프렌즈 키즈워치 레드닷상 수상",0
20867,한미정부 정책방향 소폭 변화…경기하강 방어에 긍정적,6
20868,국회법 거부 결정 안 나…이관시 법제처 검토,6
20869,◦ 공무원의 경제통계 사전 열람 방지를 위한 시장 이상 징후 감소,1
20870,충청북도 비와 시원…출근길 우산 챙기세요,3
20871,이동통신 3사 신형 아이패드 프로 7일 출시,0
20872,세종시 아파트 분양 누락 행정수도 기대…분양가 상승,1
20873,한중 정상인 사드가 첫 진솔한 직접대화에서 성과를 거뒀습니다,6
20874,베네수엘라의 내년 예산은 의회가 아닌 헌법재판소가 승인합니다,4
20875,텔레그램 메신저 다운로드 1단계,0
20876,한국축구 피파랭킹 59위…한단계 상승,5
20877,"넥센 고종욱, KBO리그 역사상 최초 자동 고의사구 영웅",5
20878,"울릉도 초등학생, 광명동굴 보러 2박3일 육지 나들이",3
20879,,1
20880,필리핀 상선 호송 합의…해상납치 공조 대응 등,4
20881,"연합뉴스와 연합뉴스TV 경기일보, 포괄적 협력 MOU 체결",2
20882,인터뷰 류현진 개막전 부담 없어...박찬호와 비교하면...,5
20883,"고동진 사장, 갤럭시노트8 국내 65만대…40개국도 고무적",0
20884,카드사 기존 대출도 법정 최고금리 인하 소급 적용,1
20885,LG CNS 카카오 블록체인 사업 손잡았습니다,0
20886,은퇴를 앞둔 DB 벤슨의 불꽃 튀는 투혼…다 줄 것,5
20887,"황 총리, 오늘 출국…아시아협력대화 참석차 태국 방문",6
20888,"헤인즈, 공백 메이스... SK의 빠른 농구가 통했습니다",5
20889,프로배구 거물 개빈이 입국... 아가메즈와 경쟁할 자신이 있습니다...,5
20890,미 공화당 경선 앞두고 뉴욕…트럼프 반대 열기 고조,4
20891,◦ 존슨병원 바닥에 누워있는 아이 사진 외면 논란,4
20892,"시즌 첫 패배 유재학 감독, 너무 잘했다고…",5
20893,주말 N여행 강원지역 열흘 빠른 설악 봄... 여기저기 야생화,3
20894,남북 철도 연결 기대감에 철도주 다시 급등,1
20895,박영선 통합세력으로 야권 재건에 힘을 모아야 합니다,6
20896,이라크 민생·시위 사상자 속출…레바논에서도 시위,4
20897,"영상 : 청룡은 음주운전, 성매매, 폭력적인 아버지... 책 출간",3
20898,목숨 걸고 파헤친 범죄업계 민낯... 4년간 지하경제 추적기,1
20899,바레인서 이란 겨냥한 국제해양안보회의…이스라엘도 참가,4
20900,2017 올해의 플레이 베스트 3 루프탑 필드 페퍼 재공연 이유,3
20901,라울 카스트로 공산당 제1비서 연임…현 지도체제 전면 유지,4
20902,"한국기자협회, 3월 이달의 기자상 8명 선정",2
20903,북·미 직접 접촉 예의주시…비핵화 대화 신호탄 기대,4
20904,롯데군 정예 전투원 300여명 문화예술 체험 지원,3
20905,요미우리신문 스위스 대사 임명 논란,4
20906,한국이 농구 여자 남북 단일 경기에서 7점 차로 이겼습니다,5
20907,,1
20908,"베트남 언론, 한국의 베트남 투자 집중 보도",4
20909,"LG유플러스, 5G 장비로 무선 IPTV UHD 테스트 서비스 성공",0
20910,"코스닥 상장사, 의견 번번이 거부...반기보고서 미제출 8곳",1
20911,함께 아리랑,3
20912,"류현진 천적 추신수, 텍사스와 마이너 계약",5
20913,우리는 일본 방위를 위해 한국의 레이더 조사 무선 기록을 검토할 것입니다,4
20914,현대 예술가들은 16세기 한국 정원에서 이상한 산책을 합니다,3
20915,카메라로 귀신을 불러라... 모바일 게임 인양사 AR 기능,0
20916,북한 비행거리 대폭 늘린 SLBM 사출 영상 최초 공개,6
20917,"한-프랑스 해양문화재연구소 교류 협약, 마당놀이, 한국문화재재단",3
20918,노트8 갤럭시노트9 출시 앞두고 지원금 모금…64GB 57만원에 구입,0
20919,"이집트 금융과 만난 김동연, 카이로 메트로에 한국 기업 참여 확대 요청",4
20920,"주말 N여행, 호남에서 영원한 사랑 찾기…구례 산수유 꽃 봄물결 그네",3
20921,"안보리, 북한의 발사체 비공개 논의…유럽 6개국서 북한 성명 또 발표",6
20922,"경북도청, 초등학생 외출",2
20923,삼성 갤럭시S9 어떤 모습일까…기존보다 베젤이 얇아질 것,1
20924,주간 스마트 건강한 컴퓨터…임플란트 시대가 다가오고 있습니다,0
20925,박찬경은 국립현대미술관의 현대자동차 시리즈의 작가입니다,3
20926,"메이 EU 총리, 브렉시트 연기 가능성 긍정적 반응",4
20927,"KT, AI 기반 건물 에너지 효율 관리 시범 서비스 시작",0
20928,"중국판 답신을 쓴 유홍준은 실크로드, 돈, 종교를 만들었습니다",3
20929,"인삼공사, 남자농구, 여자배구 일본 전지훈련 취소",5
20930,"김탁환, 역사소설 여성 3부작 수정판 출간",3
20931,그렇다면 남경필 후보자의 영입제에 대한 대안을 마련해 보세요,6
20932,북한 김일성-김정일주의 청년동맹 러시아청년연합 전국협의회 회의,6
20933,김무성 측근 가까스로 죽음 탈출…김학용·김성태 단수추천,6
20934,특별감찰관실 출범 1년 6개월 만에 사실상 기능이 중단됐습니다,2
20935,"전 한화 헤일, 4년 만에 메이저리그 우승 투수",5
20936,필리버스터 비판하는 건 옳지 않아…대통령 집무실도 아닌데,6
20937,암 치료 저항성과 관련된 세포 사멸 유전자의 기능 확인,0
20938,유럽 IMF 총재 자리를 비유럽에 빼앗길까봐 걱정,4
20939,김정은 국무위원장 부인 리설주 여사,6
20940,"코오롱생명과 티슈진, 인보사 특징주 추가 조사에 약세",1
20941,SK네트웍스 착한렌터카 모빌리티 뱅크 구현,1
20942,코스피 상승 시작 후 소폭 하락…2310선 위협,1
